Latitude: 63.52625  Longitude: -142.3938
X & Y on Lambert Conformal Conic: -2071482.2 2819411.07
Tile: 13699
Elevation: 778 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,15147.64,0.00,5.35,24.15,-29.45,-41.60,15.67
1980,2,15322.76,0.00,5.03,24.15,-29.86,-40.35,17.90
1980,3,15510.32,0.00,4.53,24.15,-33.13,-41.70,15.51
1980,4,15709.83,0.00,6.74,24.15,-27.81,-43.98,12.13
1980,5,15920.77,8.25,5.58,32.40,-18.07,-36.58,26.41
1980,6,16142.65,1.49,3.94,33.89,-15.36,-21.94,105.39
1980,7,16374.95,5.20,5.78,39.09,-13.93,-26.15,72.18
1980,8,16617.17,0.00,8.26,39.09,-16.96,-28.65,57.24
1980,9,16868.83,0.00,10.15,39.09,-12.44,-28.43,58.47
1980,10,17129.44,0.00,10.02,39.09,-26.51,-39.13,20.34
1980,11,17398.53,0.00,6.46,39.09,-37.25,-43.79,12.38
1980,12,17675.64,0.00,8.40,39.09,-40.40,-48.43,7.37
1980,13,17960.34,0.00,10.27,39.09,-39.64,-49.32,6.66
1980,14,18252.19,0.00,12.47,39.09,-35.12,-46.42,9.26
1980,15,18550.79,0.00,13.20,39.09,-31.93,-42.73,13.89
1980,16,18855.74,0.00,16.34,39.09,-26.73,-40.12,18.33
1980,17,19166.66,3.79,15.59,42.87,-10.48,-35.21,30.33
1980,18,19483.21,0.00,18.55,42.87,-3.86,-18.18,145.99
1980,19,19805.03,0.00,18.80,42.87,-4.20,-18.04,147.83
1980,20,20131.80,0.00,20.91,42.87,-5.20,-18.32,144.25
1980,21,20463.21,0.00,24.11,42.87,-2.39,-17.73,151.73
1980,22,20798.97,0.00,19.13,42.87,-2.71,-12.29,237.99
1980,23,21138.80,0.00,24.55,42.87,-13.77,-25.56,76.22
1980,24,21482.43,0.00,29.31,42.87,-20.79,-34.98,31.02
1980,25,21829.63,0.00,27.65,42.87,-23.38,-34.42,32.80
1980,26,22180.14,0.00,28.06,42.87,-24.17,-34.58,32.30
1980,27,22533.75,2.86,26.41,45.73,-17.15,-30.93,46.10
1980,28,22890.24,1.72,29.97,47.45,-13.96,-23.68,90.27
1980,29,23249.43,0.00,22.33,47.45,-17.69,-23.89,88.61
1980,30,23611.12,0.00,33.04,47.45,-24.95,-34.04,34.06
1980,31,23975.14,2.81,31.54,50.26,-21.67,-33.85,34.71
1980,32,24341.31,0.00,39.43,50.26,-17.53,-27.52,63.64
1980,33,24709.50,0.00,42.65,50.26,-13.99,-24.13,86.74
1980,34,25079.54,0.00,49.39,50.26,-8.07,-19.55,129.86
1980,35,25451.30,0.00,65.22,50.26,-5.79,-23.78,89.47
1980,36,25824.66,0.00,62.85,50.26,-3.20,-18.14,146.56
1980,37,26199.49,0.00,58.37,50.26,-4.80,-16.65,166.21
1980,38,26575.67,0.00,65.58,50.26,-2.96,-16.31,171.00
1980,39,26953.10,0.00,69.73,50.26,-5.93,-19.56,129.68
1980,40,27331.68,0.00,75.93,50.26,-2.98,-17.33,156.91
1980,41,27711.32,0.00,63.82,50.26,-4.54,-14.88,192.58
1980,42,28091.92,0.00,65.54,50.26,-4.23,-14.50,198.81
1980,43,28473.41,0.00,71.10,50.26,-4.82,-15.47,183.42
1980,44,28855.70,0.00,87.53,50.26,-8.19,-21.68,107.86
1980,45,29238.74,0.00,100.18,50.26,-7.54,-24.08,87.13
1980,46,29622.44,0.00,94.61,50.26,-10.18,-23.62,90.83
1980,47,30006.76,0.00,108.48,50.26,-12.53,-28.28,59.28
1980,48,30391.62,0.00,115.42,50.26,-13.38,-30.17,49.61
1980,49,30776.99,0.00,117.78,50.26,-16.08,-31.99,41.64
1980,50,31162.80,0.00,104.83,50.26,-21.09,-33.16,37.14
1980,51,31549.01,0.00,117.51,50.26,-16.11,-29.83,51.22
1980,52,31935.58,0.00,120.59,50.26,-15.04,-28.62,57.40
1980,53,32322.47,0.00,132.65,50.26,-12.27,-27.67,62.72
1980,54,32709.64,0.00,144.13,50.26,-7.31,-24.94,80.59
1980,55,33097.07,0.00,136.39,50.26,-5.64,-20.39,120.72
1980,56,33484.71,0.00,146.82,50.26,-5.05,-21.45,110.04
1980,57,33872.55,0.00,122.18,50.26,-4.53,-15.95,176.18
1980,58,34260.55,0.00,64.20,50.26,-5.82,-11.11,261.83
1980,59,34648.70,0.00,61.39,50.26,-6.28,-11.16,260.60
1980,60,35036.97,0.00,160.51,50.26,-9.58,-24.54,83.56
1980,61,35425.35,0.00,168.10,50.26,-12.53,-27.98,60.97
1980,62,35813.81,0.00,179.48,50.26,-10.56,-27.83,61.80
1980,63,36202.35,0.00,177.58,50.26,-8.99,-25.02,80.03
1980,64,36590.95,0.00,170.20,50.26,-6.18,-20.53,119.30
1980,65,36979.59,0.00,191.19,50.26,-3.17,-20.29,121.75
1980,66,37368.27,0.00,204.95,50.26,-1.60,-20.76,116.86
1980,67,37756.99,0.00,169.09,50.26,-1.55,-14.32,201.68
1980,68,38145.72,1.75,145.44,52.01,-0.42,-10.60,272.66
1980,69,38534.47,0.00,138.90,52.01,-1.90,-11.10,261.88
1980,70,38923.23,0.00,204.74,52.01,-3.79,-18.92,137.05
1980,71,39312.00,0.00,185.18,52.01,-6.63,-19.13,134.64
1980,72,39700.76,0.00,147.98,52.01,-6.81,-15.90,176.95
1980,73,40089.53,0.00,112.36,52.01,-10.08,-16.55,167.60
1980,74,40478.30,0.00,146.65,52.01,-13.78,-22.10,103.93
1980,75,40867.06,0.00,171.61,52.01,-13.39,-23.00,95.97
1980,76,41255.82,0.00,200.69,52.01,-12.43,-23.83,89.07
1980,77,41644.58,0.00,239.18,52.01,-7.74,-22.42,100.80
