Latitude: 63.84807  Longitude: -142.2189
X & Y on Lambert Conformal Conic: -2045820.03 2847297.47
Tile: 13699
Elevation: 728 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,1,14452.09,0.00,3.67,25.19,-31.39,-42.00,15.02
1980,2,14637.45,0.00,3.74,25.19,-32.03,-42.03,14.97
1980,3,14835.74,0.00,3.45,25.19,-35.02,-42.85,13.71
1980,4,15046.38,0.00,5.56,25.19,-28.29,-44.67,11.25
1980,5,15268.80,7.94,4.79,33.13,-18.84,-38.87,20.89
1980,6,15502.44,2.38,2.72,35.51,-16.07,-23.16,94.63
1980,7,15746.73,4.70,4.33,40.21,-15.03,-27.62,63.05
1980,8,16001.12,0.00,5.88,40.21,-17.09,-28.68,57.07
1980,9,16265.07,0.00,7.48,40.21,-13.29,-29.21,54.31
1980,10,16538.05,0.00,7.53,40.21,-28.22,-39.30,19.96
1980,11,16819.55,0.00,5.08,40.21,-38.59,-44.56,11.38
1980,12,17109.08,0.00,7.04,40.21,-41.71,-49.79,6.30
1980,13,17406.16,0.00,9.07,40.21,-39.97,-50.24,5.98
1980,14,17710.35,0.00,10.83,40.21,-34.88,-47.09,8.59
1980,15,18021.20,0.00,11.74,40.21,-31.85,-44.17,11.88
1980,16,18338.31,0.00,13.66,40.21,-26.65,-40.33,17.94
1980,17,18661.28,0.00,17.39,40.21,-10.43,-36.23,27.37
1980,18,18989.74,0.00,17.53,40.21,-2.18,-19.62,129.04
1980,19,19323.33,0.00,16.21,40.21,-2.56,-15.51,182.81
1980,20,19661.72,0.00,16.53,40.21,-3.83,-15.86,177.60
1980,21,20004.59,0.00,20.71,40.21,0.31,-15.40,184.53
1980,22,20351.63,0.00,17.56,40.21,-1.62,-11.59,251.75
1980,23,20702.58,0.00,19.84,40.21,-12.80,-23.02,95.76
1980,24,21057.16,0.00,24.76,40.21,-22.05,-34.87,31.37
1980,25,21415.11,0.00,23.54,40.21,-24.05,-34.73,31.80
1980,26,21776.21,0.00,23.31,40.21,-24.17,-33.59,35.60
1980,27,22140.23,3.02,23.26,43.24,-17.45,-30.53,47.89
1980,28,22506.97,1.94,29.94,45.18,-14.55,-25.74,74.94
1980,29,22876.21,0.00,22.94,45.18,-17.33,-24.58,83.27
1980,30,23247.79,0.00,27.68,45.18,-26.56,-34.85,31.44
1980,31,23621.53,3.54,30.86,48.72,-22.37,-36.05,27.88
1980,32,23997.26,0.00,38.47,48.72,-18.09,-29.36,53.57
1980,33,24374.83,0.00,36.64,48.72,-14.77,-24.58,83.27
1980,34,24754.11,0.00,43.61,48.72,-8.77,-20.12,123.60
1980,35,25134.95,0.00,58.07,48.72,-4.29,-23.94,88.24
1980,36,25517.22,0.00,56.74,48.72,-2.11,-18.53,141.73
1980,37,25900.82,0.00,52.97,48.72,-1.86,-14.66,196.17
1980,38,26285.64,0.00,56.93,48.72,-1.01,-14.24,203.07
1980,39,26671.56,0.00,63.23,48.72,-6.39,-20.64,118.09
1980,40,27058.50,0.00,65.47,48.72,-3.03,-17.40,155.98
1980,41,27446.36,0.00,55.93,48.72,-4.22,-14.35,201.22
1980,42,27835.06,0.00,56.13,48.72,-3.94,-13.60,214.07
1980,43,28224.53,0.00,57.05,48.72,-4.94,-14.18,204.12
1980,44,28614.69,0.00,70.06,48.72,-8.35,-19.72,127.92
1980,45,29005.47,0.00,85.20,48.72,-8.04,-23.06,95.44
1980,46,29396.81,0.00,80.39,48.72,-10.18,-22.52,100.10
1980,47,29788.66,0.00,92.98,48.72,-12.82,-27.26,65.19
1980,48,30180.95,0.00,102.45,48.72,-13.51,-30.01,50.33
1980,49,30573.65,0.00,101.75,48.72,-17.45,-32.25,40.60
